original_order,aggregated_order,date,futures,sum_added,fee_added
1215860344786407430,1215981152288526352,2024-09-06,SOLUSDT,-0.0036096846,0.0
1215739579776782354,1215981176217030703,2024-09-06,BTCUSDT,-0.018525573,0.0
1215739562269757476,1215981151957176466,2024-09-06,ETHUSDT,-0.003787024,0.0
1215739562064236582,1215981152288526352,2024-09-06,SOLUSDT,-0.0051974982,0.0
1215618782714286099,1215618782714286099,2024-09-05,BTCUSDT,-0.017342082,0.0
1215618773725892679,1215618773725892679,2024-09-05,ETHUSDT,-0.004265802,0.0
1215618773348405252,1215618773348405252,2024-09-05,SOLUSDT,-0.001957275,0.0
1215497996364042254,1215618782714286099,2024-09-05,BTCUSDT,-0.010280196,0.0
1215497976524984323,1215618773348405252,2024-09-05,SOLUSDT,-0.005186025,0.0
1215497971613454342,1215618773725892679,2024-09-05,ETHUSDT,-0.0037364145,0.0
1215377187091927052,1215618782714286099,2024-09-05,BTCUSDT,-0.06198082,0.0
1215377182914400261,1215618773725892679,2024-09-05,ETHUSDT,-0.0072241075,0.0
1215377175528230947,1215618773348405252,2024-09-05,SOLUSDT,-0.006007725,0.0
1215256408006217778,1215256408006217778,2024-09-04,BTCUSDT,0.006964256793,0.0
1215256397562400772,1215256397562400772,2024-09-04,ETHUSDT,-0.007605354,0.0
1215256390511775763,1215256390511775763,2024-09-04,SOLUSDT,-0.0033685344,0.0
1215135606334181396,1215256408006217778,2024-09-04,BTCUSDT,-0.00793779,0.0
1215135597765218310,1215256397562400772,2024-09-04,ETHUSDT,0.001440420386,0.0
1215135590249025544,1215256390511775763,2024-09-04,SOLUSDT,0.001713657252,0.0
1215014805068992551,1215256408006217778,2024-09-04,BTCUSDT,-0.009193568,0.0
1215014802577575956,1215256397562400772,2024-09-04,ETHUSDT,-0.010425135,0.0
1215014757631414272,1215256390511775763,2024-09-04,SOLUSDT,-0.0087217524,0.0
1214894005938704408,1214894005938704408,2024-09-03,BTCUSDT,-0.0235382952,0.0
1214894004953042954,1214894004953042954,2024-09-03,ETHUSDT,-0.007817504,0.0
1214893995671048202,1214893995671048202,2024-09-03,SOLUSDT,-0.0049805952,0.0
1214773212072267788,1214894005938704408,2024-09-03,BTCUSDT,-0.0311833104,0.0
1214773201242574863,1214894004953042954,2024-09-03,ETHUSDT,-0.006043152,0.0
1214773175917367316,1214893995671048202,2024-09-03,SOLUSDT,-0.0033881652,0.0
1214652424941883437,1214894005938704408,2024-09-03,BTCUSDT,-0.038300688,0.0
1214652416721047600,1214894004953042954,2024-09-03,ETHUSDT,-0.008622468,0.0
1214652405899743242,1214893995671048202,2024-09-03,SOLUSDT,0.00816858252,0.0
1214531632988049420,1214531632988049420,2024-09-02,BTCUSDT,0.001871077586,0.0
1214531596220780603,1214531596220780603,2024-09-02,SOLUSDT,0.00524504925,0.0
1214531566822903821,1214531566822903821,2024-09-02,ETHUSDT,-0.0101714535,0.0
1214410840073719824,1214531632988049420,2024-09-02,BTCUSDT,-0.0032202576,0.0
1214410811594395663,1214531596220780603,2024-09-02,SOLUSDT,-0.0005360838,0.0
1214410795555377166,1214531566822903821,2024-09-02,ETHUSDT,-0.0064635885,0.0
1214290036262588422,1214531632988049420,2024-09-02,BTCUSDT,0.018756247002,0.0
1214290035163680797,1214531566822903821,2024-09-02,ETHUSDT,0.002776717106,0.0
1214290025227374596,1214531596220780603,2024-09-02,SOLUSDT,0.003457631571,0.0
1214169241376935941,1214169241376935941,2024-09-01,BTCUSDT,0.005589018864,0.0
1214169225564409875,1214169225564409875,2024-09-01,ETHUSDT,-0.005453272,0.0
1214169216630542378,1214169216630542378,2024-09-01,SOLUSDT,0.002492019827,0.0
1214048465483092015,1214169241376935941,2024-09-01,BTCUSDT,0.018184294759,0.0
1214048449397936135,1214169225564409875,2024-09-01,ETHUSDT,-0.00807638,0.0
1214048446382231559,1214169216630542378,2024-09-01,SOLUSDT,0.001989075038,0.0
1213927645687468056,1214169241376935941,2024-09-01,BTCUSDT,-0.020273296,0.0
1213927634144743435,1214169225564409875,2024-09-01,ETHUSDT,-0.0071573475,0.0
1213927622396497939,1214169216630542378,2024-09-01,SOLUSDT,0.001541389426,0.0
1213806853083516938,1213806853083516938,2024-08-31,BTCUSDT,-0.0207581088,0.0
1213806844732657673,1213806844732657673,2024-08-31,ETHUSDT,-0.01006908,0.0
1213806839577858054,1213806839577858054,2024-08-31,SOLUSDT,-0.002456766,0.0
1213686051042381863,1213806853083516938,2024-08-31,BTCUSDT,-0.016533328,0.0
1213686031442399274,1213806844732657673,2024-08-31,ETHUSDT,-0.011209283,0.0
1213686031215906865,1213806839577858054,2024-08-31,SOLUSDT,-0.0044538984,0.0
1213565264671166468,1213806853083516938,2024-08-31,BTCUSDT,0.011814436604,0.0
1213565257226276883,1213806844732657673,2024-08-31,ETHUSDT,-0.010852684,0.0
1213565242625904642,1213806839577858054,2024-08-31,SOLUSDT,0.006699256498,0.0
1213444456124665863,1213444456124665863,2024-08-30,BTCUSDT,-0.0167154912,0.0
1213444451515125775,1213444451515125775,2024-08-30,ETHUSDT,-0.000856492,0.0
1213444447744446467,1213444447744446467,2024-08-30,SOLUSDT,0.005504358271,0.0
1213323688501989380,1213444456124665863,2024-08-30,BTCUSDT,-0.0218000256,0.0
1213323671120793625,1213444451515125775,2024-08-30,ETHUSDT,-0.005910673,0.0
1213323640800170012,1213444447744446467,2024-08-30,SOLUSDT,-0.0032494878,0.0
1213202867863310352,1213444456124665863,2024-08-30,BTCUSDT,-0.00474464,0.0
1213202859755720720,1213444451515125775,2024-08-30,ETHUSDT,-0.008713458,0.0
1213202859650863110,1213444447744446467,2024-08-30,SOLUSDT,0.003685716941,0.0
1213082072604364829,1213082072604364829,2024-08-29,ETHUSDT,0.000128691856,0.0
1213082066296131614,1213082066296131614,2024-08-29,BTCUSDT,-0.0058301568,0.0
1213082047975411718,1213082047975411718,2024-08-29,SOLUSDT,0.010403150735,0.0
1212961296244953106,1213082066296131614,2024-08-29,BTCUSDT,0.012380597264,0.0
1212961274707202057,1213082072604364829,2024-08-29,ETHUSDT,-0.000509082,0.0
1212961267170037775,1213082047975411718,2024-08-29,SOLUSDT,0.008409686736,0.0
1212840472972251172,1213082066296131614,2024-08-29,BTCUSDT,0.005663067469,0.0
1212840460980736028,1213082072604364829,2024-08-29,ETHUSDT,-0.001515366,0.0
1212840441292673045,1213082047975411718,2024-08-29,SOLUSDT,0.002070164795,0.0
1212719678770270233,1212719678770270233,2024-08-28,BTCUSDT,-0.0080170368,0.0
1212719668037046297,1212719668037046297,2024-08-28,ETHUSDT,-0.001995224,0.0
1212719659535192078,1212719659535192078,2024-08-28,SOLUSDT,-0.002159775,0.0
1212598896505278502,1212719678770270233,2024-08-28,BTCUSDT,-0.0159323184,0.0
1212598893984501908,1212719668037046297,2024-08-28,ETHUSDT,0.001217534437,0.0
1212598883255472137,1212719659535192078,2024-08-28,SOLUSDT,-0.002589696,0.0
1212478083709947917,1212719678770270233,2024-08-28,BTCUSDT,0.034534985249,0.0
1212478079939268614,1212719668037046297,2024-08-28,ETHUSDT,0.009303729217,0.0
1212478068161662977,1212719659535192078,2024-08-28,SOLUSDT,0.002454376608,0.0
1212357293270257676,1212357293270257676,2024-08-27,BTCUSDT,-0.0498318648,0.0
1212357286131552260,1212357286131552260,2024-08-27,ETHUSDT,-0.011210472,0.0
1212357283589804048,1212357283589804048,2024-08-27,SOLUSDT,-0.0065451918,0.0
1212236507721125892,1212357293270257676,2024-08-27,BTCUSDT,-0.0080460544,0.0
1212236487814959111,1212357286131552260,2024-08-27,ETHUSDT,-0.006446592,0.0
1212236485701029902,1212357283589804048,2024-08-27,SOLUSDT,-0.0050113302,0.0
1212115693340348425,1212357286131552260,2024-08-27,ETHUSDT,-0.014197216,0.0
1212115690840543239,1212357293270257676,2024-08-27,BTCUSDT,-0.02210472,0.0
1212115685962567681,1212357283589804048,2024-08-27,SOLUSDT,-0.0118678392,0.0
1211994905467572261,1211994905467572261,2024-08-26,BTCUSDT,-0.0335238816,0.0
1211994886438014990,1211994886438014990,2024-08-26,SOLUSDT,-0.002831346,0.0
1211994875474104335,1211994875474104335,2024-08-26,ETHUSDT,-0.010743605,0.0
1211874111789879321,1211994905467572261,2024-08-26,BTCUSDT,-0.0230815002,0.0
1211874105771053069,1211994875474104335,2024-08-26,ETHUSDT,-0.009150056,0.0
1211874087634882576,1211994886438014990,2024-08-26,SOLUSDT,-0.0119241,0.0
1211753305155981348,1211994875474104335,2024-08-26,ETHUSDT,-0.002332094,0.0
1211753304224845847,1211994905467572261,2024-08-26,BTCUSDT,-0.0204716974,0.0
1211753298621255685,1211994886438014990,2024-08-26,SOLUSDT,-0.000476388,0.0
1211632512384258055,1211632512384258055,2024-08-25,BTCUSDT,-0.0274947387,0.0
1211632510660399114,1211632510660399114,2024-08-25,ETHUSDT,-0.0037284975,0.0
1211632501730725898,1211632501730725898,2024-08-25,SOLUSDT,0.00152722012,0.0
1211511720837271570,1211632512384258055,2024-08-25,BTCUSDT,0.009123110776,0.0
1211511708145307658,1211632501730725898,2024-08-25,SOLUSDT,-0.0110485524,0.0
1211511695298154497,1211632510660399114,2024-08-25,ETHUSDT,-0.00548328,0.0
1211390937062330415,1211632512384258055,2024-08-25,BTCUSDT,0.047186370789,0.0
1211390926488490006,1211632510660399114,2024-08-25,ETHUSDT,0.00414993994,0.0
1211390895731658773,1211632501730725898,2024-08-25,SOLUSDT,-0.011074776,0.0
1211270122530557980,1211270122530557980,2024-08-24,BTCUSDT,-0.0555528237,0.0
1211270122102738962,1211270122102738962,2024-08-24,ETHUSDT,-0.00165546,0.0
1211270094592299023,1211270094592299023,2024-08-24,SOLUSDT,-0.007837314,0.0
1211149332443189301,1211270122530557980,2024-08-24,BTCUSDT,0.001412843766,0.0
1211149314189578241,1211270122102738962,2024-08-24,ETHUSDT,-0.001515987,0.0
1211149313786925056,1211270094592299023,2024-08-24,SOLUSDT,-0.00231747,0.0
1211028552204046341,1211270122530557980,2024-08-24,BTCUSDT,0.005637817202,0.0
1211028539939901464,1211270122102738962,2024-08-24,ETHUSDT,0.002486746345,0.0
1211028532344016914,1211270094592299023,2024-08-24,SOLUSDT,-0.0071679348,0.0
1210907749139501057,1210907749139501057,2024-08-23,BTCUSDT,0.045528254822,0.0
1210907742650912771,1210907742650912771,2024-08-23,ETHUSDT,0.000133217417,0.0
1210907714620379179,1210907714620379179,2024-08-23,SOLUSDT,0.00415490397,0.0
1210786965641383956,1210907749139501057,2024-08-23,BTCUSDT,-0.0206250642,0.0
1210786943805837312,1210907742650912771,2024-08-23,ETHUSDT,-0.009734331,0.0
1210786941893234715,1210907714620379179,2024-08-23,SOLUSDT,-0.00435003,0.0
1210666153089323014,1210907749139501057,2024-08-23,BTCUSDT,0.032161568346,0.0
1210666143589224462,1210907742650912771,2024-08-23,ETHUSDT,-0.0106158195,0.0
1210666134139457546,1210907714620379179,2024-08-23,SOLUSDT,-0.004550103,0.0
1210545355146022968,1210545355146022968,2024-08-22,BTCUSDT,0.065823373941,0.0
1210545347365588998,1210545347365588998,2024-08-22,ETHUSDT,-0.002078296,0.0
1210545345067110416,1210545345067110416,2024-08-22,SOLUSDT,-0.0022229844,0.0
1210424554333818891,1210545355146022968,2024-08-22,BTCUSDT,-0.0166370568,0.0
1210424552630931463,1210545347365588998,2024-08-22,ETHUSDT,-0.0056637235,0.0
1210424542610739223,1210545345067110416,2024-08-22,SOLUSDT,-0.0067873008,0.0
1210303784727236640,1210545355146022968,2024-08-22,BTCUSDT,0.022286418999,0.0
1210303768059072555,1210545347365588998,2024-08-22,ETHUSDT,0.001446136476,0.0
1210303753978793991,1210545345067110416,2024-08-22,SOLUSDT,-0.0005135688,0.0
1210182957813878809,1210182957813878809,2024-08-21,ETHUSDT,-0.004809704,0.0
1210182956098408449,1210182956098408449,2024-08-21,SOLUSDT,0.001428443336,0.0
1210182953804124160,1210182953804124160,2024-08-21,BTCUSDT,-0.004638231,0.0
1210062165755187222,1210182953804124160,2024-08-21,BTCUSDT,0.006159554115,0.0
1210062157270110238,1210182957813878809,2024-08-21,ETHUSDT,-0.0022087675,0.0
1210062155793715202,1210182956098408449,2024-08-21,SOLUSDT,-0.001630656,0.0
1209941381959274502,1210182953804124160,2024-08-21,BTCUSDT,0.068256358669,0.0
1209941361352658976,1210182957813878809,2024-08-21,ETHUSDT,-0.00192807,0.0
1209941347276574721,1210182956098408449,2024-08-21,SOLUSDT,-0.0027290304,0.0
1209820570317377577,1209820570317377577,2024-08-20,BTCUSDT,-0.0145210559,0.0
1209820568480272421,1209820568480272421,2024-08-20,ETHUSDT,0.004753644581,0.0
1209820565766557701,1209820565766557701,2024-08-20,SOLUSDT,0.003742079846,0.0
1209699779978350627,1209820570317377577,2024-08-20,BTCUSDT,-0.0189933744,0.0
1209699774144073742,1209820568480272421,2024-08-20,ETHUSDT,-0.0005879522,0.0
1209699762869784622,1209820565766557701,2024-08-20,SOLUSDT,0.000397838645,0.0
1209578991568703522,1209820570317377577,2024-08-20,BTCUSDT,0.023929727744,0.0
1209578974346891274,1209820568480272421,2024-08-20,ETHUSDT,-0.0001053824,0.0
1209578959138344965,1209820565766557701,2024-08-20,SOLUSDT,-0.000648675,0.0
1209458191473725445,1209458191473725445,2024-08-19,BTCUSDT,0.018246609134,0.0
1209458181248012292,1209458181248012292,2024-08-19,ETHUSDT,0.000438352829,0.0
1209458152668024865,1209458152668024865,2024-08-19,SOLUSDT,-0.0010494407,0.0
1209337393782083593,1209458191473725445,2024-08-19,BTCUSDT,0.062305030324,0.0
1209337381798957083,1209458181248012292,2024-08-19,ETHUSDT,-0.000313494,0.0
1209337372152057862,1209458152668024865,2024-08-19,SOLUSDT,0.000156357427,0.0
1209216595473879057,1209458191473725445,2024-08-19,BTCUSDT,0.0386613911,0.0
1209216592428814386,1209458181248012292,2024-08-19,ETHUSDT,0.000887891819,0.0
1209216565811761176,1209458152668024865,2024-08-19,SOLUSDT,-0.0001849679,0.0
1209095803499073551,1209095803499073551,2024-08-18,BTCUSDT,0.029556414265,0.0
1209095789460738070,1209095789460738070,2024-08-18,ETHUSDT,8.0185269e-05,0.0
1209095780061302813,1209095780061302813,2024-08-18,SOLUSDT,0.001865324449,0.0
1208975001361469447,1209095803499073551,2024-08-18,BTCUSDT,0.008510967406,0.0
1208974996001148933,1209095780061302813,2024-08-18,SOLUSDT,0.000409992851,0.0
1208974994013048874,1209095789460738070,2024-08-18,ETHUSDT,0.001302424555,0.0
1208854207314677767,1209095803499073551,2024-08-18,BTCUSDT,-0.0324658698,0.0
1208854194954063901,1209095789460738070,2024-08-18,ETHUSDT,-0.0001828848,0.0
1208854172527120394,1209095780061302813,2024-08-18,SOLUSDT,-0.0001559745,0.0
1208733412970090505,1208733412970090505,2024-08-17,BTCUSDT,0.001543218209,0.0
1208733404656979969,1208733404656979969,2024-08-17,ETHUSDT,0.00078176184,0.0
1208733392908734465,1208733392908734465,2024-08-17,SOLUSDT,0.000154255823,0.0
1208612606784983050,1208733412970090505,2024-08-17,BTCUSDT,-0.0446441138,0.0
1208612605186953241,1208733404656979969,2024-08-17,ETHUSDT,0.000623566497,0.0
1208612599965044741,1208733392908734465,2024-08-17,SOLUSDT,0.000222968362,0.0
1208491823123288064,1208733412970090505,2024-08-17,BTCUSDT,-0.0175922032,0.0
1208491809344999431,1208733404656979969,2024-08-17,ETHUSDT,-0.0006994944,0.0
1208491807939907597,1208733392908734465,2024-08-17,SOLUSDT,-0.0003750543,0.0
1208371030989099023,1208371030989099023,2024-08-16,BTCUSDT,0.002261095896,0.0
1208371019232464909,1208371019232464909,2024-08-16,ETHUSDT,-0.0010782744,0.0
1208371016283869201,1208371016283869201,2024-08-16,SOLUSDT,0.000563630522,0.0
1208250245150560326,1208371030989099023,2024-08-16,BTCUSDT,0.063779395166,0.0
1208250232529899537,1208371019232464909,2024-08-16,ETHUSDT,-0.000418464,0.0
1208250185926987785,1208371016283869201,2024-08-16,SOLUSDT,-0.0003610775,0.0
1208129426038607877,1208371030989099023,2024-08-16,BTCUSDT,0.106111418901,0.0
1208129425480765454,1208371019232464909,2024-08-16,ETHUSDT,0.000359395195,0.0
1208129418300117004,1208371016283869201,2024-08-16,SOLUSDT,0.001081198529,0.0
1208008639889690646,1208008639889690646,2024-08-15,BTCUSDT,0.060261047157,0.0
1208008634613256195,1208008634613256195,2024-08-15,ETHUSDT,-0.0002399769,0.0
1208008630146322446,1208008630146322446,2024-08-15,SOLUSDT,0.000607628537,0.0
1207887842361626667,1208008639889690646,2024-08-15,BTCUSDT,-0.0610868466,0.0
1207887832043638790,1208008634613256195,2024-08-15,ETHUSDT,-0.0022730925,0.0
1207887830244282488,1208008630146322446,2024-08-15,SOLUSDT,-0.0008113494,0.0
1207767042224705566,1208008639889690646,2024-08-15,BTCUSDT,0.075592914055,0.0
1207767031697002516,1208008630146322446,2024-08-15,SOLUSDT,-5.74212e-05,0.0
1207767025120333826,1208008634613256195,2024-08-15,ETHUSDT,-0.0013827112,0.0
1207646256423915559,1207646256423915559,2024-08-14,BTCUSDT,0.071602152344,0.0
1207646249096466446,1207646249096466446,2024-08-14,ETHUSDT,0.000901348089,0.0
1207646215755943949,1207646215755943949,2024-08-14,SOLUSDT,-7.32555e-05,0.0
1207525450373025796,1207646256423915559,2024-08-14,BTCUSDT,0.015016575508,0.0
1207525443855077386,1207646249096466446,2024-08-14,ETHUSDT,-0.0011992992,0.0
1207525417158332417,1207646215755943949,2024-08-14,SOLUSDT,-0.0004076296,0.0
1207404653977423905,1207646256423915559,2024-08-14,BTCUSDT,-0.0133796273,0.0
1207404648344473600,1207646215755943949,2024-08-14,SOLUSDT,1.4649267e-05,0.0
1207404635610566660,1207646249096466446,2024-08-14,ETHUSDT,-0.0003240468,0.0
1207283853639176219,1207283853639176219,2024-08-13,BTCUSDT,0.031678421951,0.0
1207283846047485961,1207283846047485961,2024-08-13,ETHUSDT,0.001325273638,0.0
1207283821825380425,1207283821825380425,2024-08-13,SOLUSDT,-0.0015179424,0.0
1207163054961872927,1207283846047485961,2024-08-13,ETHUSDT,0.001743160728,0.0
1207163054907346961,1207283853639176219,2024-08-13,BTCUSDT,-0.0107738904,0.0
1207163031415050271,1207283821825380425,2024-08-13,SOLUSDT,-0.0010209521,0.0
1207042263175811131,1207283853639176219,2024-08-13,BTCUSDT,-0.0555077016,0.0
1207042259522572289,1207283821825380425,2024-08-13,SOLUSDT,0.000160813034,0.0
1207042250156691478,1207283846047485961,2024-08-13,ETHUSDT,-0.002557082,0.0
1206921469284208661,1206921469284208661,2024-08-12,BTCUSDT,0.024089741908,0.0
1206921464175546419,1206921464175546419,2024-08-12,ETHUSDT,-0.0019345896,0.0
1206921456755822616,1206921456755822616,2024-08-12,SOLUSDT,0.000117779517,0.0
1206800668295843884,1206921469284208661,2024-08-12,BTCUSDT,-0.07623811,0.0
1206800661375242251,1206921456755822616,2024-08-12,SOLUSDT,-4.373835e-05,0.0
1206800660276334596,1206921464175546419,2024-08-12,ETHUSDT,-0.0021803605,0.0
1206679881421312004,1206921469284208661,2024-08-12,BTCUSDT,-0.015491652,0.0
1206679872516804608,1206921464175546419,2024-08-12,ETHUSDT,-0.000255359,0.0
1206679834776457236,1206921456755822616,2024-08-12,SOLUSDT,-0.00161229288,0.0
1206559079409537031,1206559079409537031,2024-08-11,BTCUSDT,-0.0046260753,0.0
1206559072556044305,1206559072556044305,2024-08-11,ETHUSDT,-0.0001828449,0.0
1206559066663047186,1206559066663047186,2024-08-11,SOLUSDT,-0.0005943644,0.0
1206438282808414214,1206559079409537031,2024-08-11,BTCUSDT,0.020880639036,0.0
1206438278672830488,1206559072556044305,2024-08-11,ETHUSDT,-0.0001604868,0.0
1206438273132154881,1206559066663047186,2024-08-11,SOLUSDT,0.000438425655,0.0
1206317490011525133,1206559079409537031,2024-08-11,BTCUSDT,-0.0308033572,0.0
1206317485280350229,1206559072556044305,2024-08-11,ETHUSDT,0.000339053072,0.0
1206317474303856655,1206559066663047186,2024-08-11,SOLUSDT,0.00079972784,0.0
1206196689564225536,1206196689564225536,2024-08-10,BTCUSDT,0.014522112934,0.0
1206196683331489798,1206196683331489798,2024-08-10,ETHUSDT,-0.0003376737,0.0
1206196658962583556,1206196658962583556,2024-08-10,SOLUSDT,-0.00083063772,0.0
1206075895139946497,1206196689564225536,2024-08-10,BTCUSDT,0.012045193783,0.0
1206075884868096036,1206196683331489798,2024-08-10,ETHUSDT,-0.0010265736,0.0
1206075859865849860,1206196658962583556,2024-08-10,SOLUSDT,-0.00074532528,0.0
1205955102829596716,1206196689564225536,2024-08-10,BTCUSDT,0.028717958232,0.0
1205955099809697861,1206196683331489798,2024-08-10,ETHUSDT,0.0013499641,0.0
1205955093455327239,1206196658962583556,2024-08-10,SOLUSDT,0.001247968136,0.0
1205834298607423544,1205834298607423544,2024-08-09,BTCUSDT,-0.0348457351,0.0
1205834295214231553,1205834295214231553,2024-08-09,ETHUSDT,0.000998272473,0.0
1205834287450574854,1205834287450574854,2024-08-09,SOLUSDT,-0.00054378252,0.0
1205713502975184922,1205834298607423544,2024-08-09,BTCUSDT,-0.0147199888,0.0
1205713493701578760,1205834295214231553,2024-08-09,ETHUSDT,-0.0012006315,0.0
1205713491814141966,1205834287450574854,2024-08-09,SOLUSDT,-0.0001577718,0.0
1205592707439415349,1205834298607423544,2024-08-09,BTCUSDT,-0.044083468,0.0
1205592704113332311,1205834295214231553,2024-08-09,ETHUSDT,-0.0004290304,0.0
1205592697180147742,1205834287450574854,2024-08-09,SOLUSDT,-0.00070137687,0.0
1205471913967243294,1205471913967243294,2024-08-08,ETHUSDT,0.000776131769,0.0
